Count,Tradelist Count,Name,Edition,Card Number,Condition,Language,Foil,Signed,Artist Proof,Altered Art,Misprint,Promo,Textless,My Price,Type,Cost,Rarity,Price,Image URL,Last Updated
1,0,Thunderous Snapper,Throne of Eldraine,215,Near Mint,English,,,,,,,,$0.00,Creature - Turtle Hydra,{GU}{GU}{GU}{GU},Uncommon,$0.10,https://s.deckbox.org/system/images/mtg/cards/2005455.jpg,2021-05-02 05:15:46 UTC
1,0,Thwart the Enemy,Ikoria: Lair of Behemoths,173,Near Mint,English,,,,,,,,$0.00,Instant,{2}{G},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2011694.jpg,2020-07-23 12:46:26 UTC
1,0,Tiamat,Adventures in the Forgotten Realms,298,Near Mint,English,,,,,,,,$0.00,Legendary Creature - Dragon God,{2}{W}{U}{B}{R}{G},MythicRare,$19.81,https://s.deckbox.org/system/images/mtg/cards/2020836.jpg,2021-09-18 15:37:05 UTC
2,0,"Tiana, Ship's Caretaker",Dominaria,208,Near Mint,English,,,,,,,,$0.00,Legendary Creature - Angel Artificer,{3}{R}{W},Uncommon,$0.09,https://s.deckbox.org/system/images/mtg/cards/443096.jpg,2020-07-19 13:14:21 UTC
1,0,"Tibalt, Rakish Instigator",War of the Spark,146,Near Mint,English,,,,,,,,$0.00,Legendary Planeswalker - Tibalt,{2}{R},Uncommon,$0.22,https://s.deckbox.org/system/images/mtg/cards/461073.jpg,2020-07-19 07:52:28 UTC
1,0,"Tibalt, Rakish Instigator",War of the Spark,146,Near Mint,Japanese,,,,,,,,$0.00,Legendary Planeswalker - Tibalt,{2}{R},Uncommon,$0.22,https://s.deckbox.org/system/images/mtg/cards/461073.jpg,2020-07-19 07:31:39 UTC
2,0,Tibalt's Rager,War of the Spark,147,Near Mint,English,,,,,,,,$0.00,Creature - Devil,{1}{R},Uncommon,$0.07,https://s.deckbox.org/system/images/mtg/cards/461074.jpg,2020-07-19 07:51:49 UTC
1,0,Tidal Courier,Apocalypse,31,Near Mint,English,,,,,,,,$0.00,Creature - Merfolk,{3}{U},Uncommon,$0.17,https://s.deckbox.org/system/images/mtg/cards/27659.jpg,2021-01-14 17:27:03 UTC
1,0,Tilonalli's Crown,Rivals of Ixalan,120,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{1}{R},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/439777.jpg,2020-07-19 04:33:51 UTC
2,0,Tilonalli's Knight,Ixalan,169,Near Mint,English,,,,,,,,$0.00,Creature - Human Knight,{1}{R},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/435323.jpg,2020-07-19 04:36:22 UTC
1,0,Timbermaw Larva,Zendikar,189,Near Mint,English,,,,,,,,$0.00,Creature - Beast,{3}{G},Common,$0.09,https://s.deckbox.org/system/images/mtg/cards/180458.jpg,2021-01-15 18:55:48 UTC
1,0,Time of Ice,Dominaria,70,Near Mint,English,,,,,,,,$0.00,Enchantment - Saga,{3}{U},Uncommon,$0.12,https://s.deckbox.org/system/images/mtg/cards/442958.jpg,2020-07-19 13:31:09 UTC
1,0,Time to Feed,Theros,181,Near Mint,English,,,,,,,,$0.00,Sorcery,{2}{G},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/373633.jpg,2021-05-01 13:43:59 UTC
1,0,Time Wipe,War of the Spark,223,Near Mint,English,,,,,,,,$0.00,Sorcery,{2}{W}{W}{U},Rare,$0.32,https://s.deckbox.org/system/images/mtg/cards/461150.jpg,2020-07-19 07:39:56 UTC
2,0,Tin Street Dodger,Ravnica Allegiance,120,Near Mint,English,,,,,,,,$0.00,Creature - Goblin Rogue,{R},Uncommon,$0.11,https://s.deckbox.org/system/images/mtg/cards/457264.jpg,2020-07-19 12:15:10 UTC
1,0,Tin-Wing Chimera,Visions,157,Near Mint,English,,,,,,,,$0.00,Artifact Creature - Chimera,{4},Uncommon,$0.14,https://s.deckbox.org/system/images/mtg/cards/3605.jpg,2020-07-19 09:43:52 UTC
2,0,Tishana's Wayfinder,Ixalan,211,Near Mint,English,,,,,,,,$0.00,Creature - Merfolk Scout,{2}{G},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/435367.jpg,2021-05-02 04:25:59 UTC
1,0,Titan of Industry,Streets of New Capenna Promo Pack,159,Near Mint,English,,,,,,,,$0.00,Creature - Elemental,{4}{G}{G}{G},MythicRare,$5.42,https://s.deckbox.org/system/images/mtg/cards/2027958.jpg,2022-07-24 17:25:30 UTC
2,0,Titan's Strength,Magic Origins,166,Near Mint,English,,,,,,,,$0.00,Instant,{R},Common,$0.17,https://s.deckbox.org/system/images/mtg/cards/398680.jpg,2021-05-01 16:57:22 UTC
1,0,Titanic Growth,Magic 2013,195,Near Mint,English,,,,,,,,$0.00,Instant,{1}{G},Common,$0.09,https://s.deckbox.org/system/images/mtg/cards/288934.jpg,2020-07-19 09:27:11 UTC
1,0,Titanic Growth,Core Set 2021,210,Near Mint,English,,,,,,,,$0.00,Instant,{1}{G},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2012656.jpg,2020-12-11 13:33:30 UTC
2,0,Tithebearer Giant,War of the Spark,107,Near Mint,English,,,,,,,,$0.00,Creature - Giant Warrior,{5}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/461034.jpg,2020-07-19 08:02:08 UTC
1,0,Tizerus Charger,Modern Horizons 2,101,Near Mint,English,,,,,,,,$0.00,Creature - Pegasus,{2}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2019636.jpg,2021-12-17 07:38:55 UTC
2,0,Token: Ajani's Pridemate,Extras: Core Set 2020,1,Near Mint,English,,,,,,,,$0.00,Token Creature - Cat Soldier,"",Common,$0.16,https://s.deckbox.org/system/images/mtg/cards/2004935.jpg,2020-07-19 06:45:22 UTC
1,0,Token: Goblin Wizard,Extras: Core Set 2021,8,Near Mint,English,,,,,,,,$0.00,Token Creature - Goblin Wizard,"",Common,$0.25,https://s.deckbox.org/system/images/mtg/cards/2012922.jpg,2020-12-11 13:36:27 UTC
1,0,Tolarian Scholar,Dominaria,71,Near Mint,English,,,,,,,,$0.00,Creature - Human Wizard,{2}{U},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/442959.jpg,2020-07-19 13:31:00 UTC
2,0,Tolarian Scholar,Core Set 2019,80,Near Mint,English,,,,,,,,$0.00,Creature - Human Wizard,{2}{U},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/447216.jpg,2020-07-19 10:04:26 UTC
2,0,Toll of the Invasion,War of the Spark,108,Near Mint,English,,,,,,,,$0.00,Sorcery,{2}{B},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/461035.jpg,2021-05-02 05:10:43 UTC
1,0,Tomb Hex,Worldwake,69,Near Mint,English,,,,,,,,$0.00,Instant,{2}{B},Common,$0.10,https://s.deckbox.org/system/images/mtg/cards/195307.jpg,2020-07-19 09:33:51 UTC
4,0,Tome Raider,Throne of Eldraine,68,Near Mint,English,,,,,,,,$0.00,Creature - Faerie,{2}{U},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/2005308.jpg,2021-05-02 05:15:07 UTC
1,0,Tomebound Lich,Core Set 2020,219,Near Mint,English,,,,,,,,$0.00,Creature - Zombie Wizard,{1}{U}{B},Uncommon,$0.18,https://s.deckbox.org/system/images/mtg/cards/466973.jpg,2020-07-19 10:21:22 UTC
1,0,Topan Freeblade,Magic Origins,36,Near Mint,English,,,,,,,,$0.00,Creature - Human Soldier,{1}{W},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/398619.jpg,2021-05-01 16:48:38 UTC
1,0,Topple the Statue,War of the Spark,35,Near Mint,English,,,,,,,,$0.00,Instant,{2}{W},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/460962.jpg,2020-07-19 08:15:00 UTC
1,0,"Torbran, Thane of Red Fell",Throne of Eldraine,147,Near Mint,English,foil,,,,,promo,,$0.00,Legendary Creature - Dwarf Noble,{1}{R}{R}{R},Rare,$2.24,https://s.deckbox.org/system/images/mtg/cards/2005387.jpg,2020-07-19 13:54:16 UTC
2,0,Torch Fiend,Magic 2015 Core Set,166,Near Mint,English,,,,,,,,$0.00,Creature - Devil,{1}{R},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/383416.jpg,2021-05-01 14:07:59 UTC
3,0,Tormented Hero,Theros,108,Near Mint,English,,,,,,,,$0.00,Creature - Human Warrior,{B},Uncommon,$0.08,https://s.deckbox.org/system/images/mtg/cards/373541.jpg,2021-05-01 13:41:41 UTC
2,0,Tormenting Voice,Khans of Tarkir,123,Near Mint,English,,,,,,,,$0.00,Sorcery,{1}{R},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/386701.jpg,2021-05-01 14:27:27 UTC
1,0,Tormenting Voice,Dragons of Tarkir,163,Near Mint,English,,,,,,,,$0.00,Sorcery,{1}{R},Common,$0.11,https://s.deckbox.org/system/images/mtg/cards/394731.jpg,2021-05-01 15:50:17 UTC
2,0,Tormenting Voice,Core Set 2019,164,Near Mint,English,,,,,,,,$0.00,Sorcery,{1}{R},Common,$0.09,https://s.deckbox.org/system/images/mtg/cards/447300.jpg,2020-07-19 09:55:57 UTC
1,0,Tormenting Voice,Zendikar Rising,172,Near Mint,English,,,,,,,,$0.00,Sorcery,{1}{R},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/2014714.jpg,2021-05-01 14:27:27 UTC
1,0,Totally Lost,War of the Spark,74,Near Mint,English,,,,,,,,$0.00,Instant,{4}{U},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/461001.jpg,2020-07-19 08:05:50 UTC
1,0,Touch of Moonglove,Magic Origins,123,Near Mint,English,,,,,,,,$0.00,Instant,{B},Common,$0.11,https://s.deckbox.org/system/images/mtg/cards/398600.jpg,2021-05-01 16:54:11 UTC
1,0,Touch of the Void,Battle for Zendikar,134,Near Mint,English,,,,,,,,$0.00,Sorcery,{2}{R},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/402074.jpg,2021-05-01 17:07:55 UTC
1,0,Tower Drake,Invasion,82,Near Mint,English,,,,,,,,$0.00,Creature - Drake,{2}{U},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/22974.jpg,2021-01-14 17:23:33 UTC
4,0,Towering-Wave Mystic,Theros Beyond Death,77,Near Mint,English,,,,,,,,$0.00,Creature - Merfolk Wizard,{1}{U},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/476328.jpg,2021-05-02 05:18:28 UTC
1,0,Tragic Slip,Dark Ascension,76,Near Mint,English,,,,,,,,$0.00,Instant,{B},Common,$0.25,https://s.deckbox.org/system/images/mtg/cards/242500.jpg,2020-07-19 09:27:43 UTC
2,0,Trail of Crumbs,Throne of Eldraine,179,Near Mint,English,,,,,,,,$0.00,Enchantment,{1}{G},Uncommon,$0.22,https://s.deckbox.org/system/images/mtg/cards/2005419.jpg,2020-07-19 13:45:27 UTC
1,0,Trail of Mystery,Khans of Tarkir,154,Near Mint,English,,,,,,,,$0.00,Enchantment,{1}{G},Rare,$0.14,https://s.deckbox.org/system/images/mtg/cards/386702.jpg,2020-07-19 09:11:56 UTC
1,0,Trained Caracal,Return to Ravnica,27,Near Mint,English,,,,,,,,$0.00,Creature - Cat,{W},Common,$0.10,https://s.deckbox.org/system/images/mtg/cards/253615.jpg,2021-05-01 13:21:04 UTC
1,0,Traitor's Roar,Shadowmoor,200,Near Mint,English,,,,,,,,$0.00,Sorcery,{4}{BR},Common,$0.12,https://s.deckbox.org/system/images/mtg/cards/158746.jpg,2021-01-14 19:13:16 UTC
1,0,Traitorous Blood,Innistrad,166,Near Mint,Japanese,,,,,,,,$0.00,Sorcery,{1}{R}{R},Common,$0.14,https://s.deckbox.org/system/images/mtg/cards/234438.jpg,2020-07-19 09:31:14 UTC
1,0,Tranquil Cove,Fate Reforged,174,Near Mint,English,,,,,,,,$0.00,Land,,Common,$0.09,https://s.deckbox.org/system/images/mtg/cards/391946.jpg,2021-05-02 05:35:03 UTC
1,0,Tranquil Expanse,Core Set 2019,259,Near Mint,English,,,,,,,,$0.00,Land,,Common,$0.12,https://s.deckbox.org/system/images/mtg/cards/447396.jpg,2020-07-19 16:29:58 UTC
1,0,Trapmaker's Snare,Zendikar,74,Near Mint,English,,,,,,,,$0.00,Instant,{1}{U},Uncommon,$0.13,https://s.deckbox.org/system/images/mtg/cards/192223.jpg,2021-01-15 18:53:48 UTC
1,0,Trapped in the Tower,Throne of Eldraine,33,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{1}{W},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/2005273.jpg,2020-07-19 14:10:14 UTC
2,0,Traveler's Amulet,Theros Beyond Death,240,Near Mint,English,,,,,,,,$0.00,Artifact,{1},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/476491.jpg,2020-07-19 12:43:17 UTC
1,0,Traveling Philosopher,Theros,34,Near Mint,English,,,,,,,,$0.00,Creature - Human Advisor,{1}{W},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/373512.jpg,2020-07-19 09:23:30 UTC
1,0,Tread Upon,Dragons of Tarkir,211,Near Mint,English,,,,,,,,$0.00,Instant,{1}{G},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/394732.jpg,2021-05-01 15:52:55 UTC
1,0,Treasure,Extras: Ixalan,7,Near Mint,English,,,,,,,,$0.00,Token Artifact - Treasure,,Common,$0.15,https://s.deckbox.org/system/images/mtg/cards/2000379.jpg,2020-07-19 07:01:29 UTC
1,0,Treasure,Extras: Ixalan,9,Near Mint,English,,,,,,,,$0.00,Token Artifact - Treasure,,Common,$0.15,https://s.deckbox.org/system/images/mtg/cards/2000381.jpg,2020-07-19 07:01:29 UTC
2,0,Treasure,Extras: Ixalan,10,Near Mint,English,,,,,,,,$0.00,Token Artifact - Treasure,,Common,$0.15,https://s.deckbox.org/system/images/mtg/cards/2000382.jpg,2020-07-19 07:01:29 UTC
2,0,Treasure,Extras: Core Set 2020,10,Near Mint,English,,,,,,,,$0.00,Token Artifact - Treasure,,Common,$0.13,https://s.deckbox.org/system/images/mtg/cards/2004944.jpg,2020-07-19 06:41:47 UTC
1,0,Treasure,Extras: Adventures in the Forgotten Realms,15,Near Mint,English,,,,,,,,$0.00,Token Artifact - Treasure,,Common,$0.15,https://s.deckbox.org/system/images/mtg/cards/2020955.jpg,2021-09-18 14:48:19 UTC
1,0,Treasury Thrull,Commander 2015,235,Near Mint,English,,,,,,,,$0.00,Creature - Thrull,{4}{W}{B},Rare,$0.21,https://s.deckbox.org/system/images/mtg/cards/405424.jpg,2020-07-19 09:01:45 UTC
1,0,Tree Monkey,Ninth Edition,275,Near Mint,English,,,,,,,,$0.00,Creature - Monkey,{G},Common,$0.14,https://s.deckbox.org/system/images/mtg/cards/84665.jpg,2021-01-14 18:09:35 UTC
1,0,Trespasser il-Vec,Time Spiral Remastered,147,Near Mint,English,,,,,,,,$0.00,Creature - Human Rogue,{2}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2017572.jpg,2021-05-10 15:10:18 UTC
1,0,Trespasser's Curse,Amonkhet,112,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura Curse,{1}{B},Common,$0.17,https://s.deckbox.org/system/images/mtg/cards/426814.jpg,2020-07-19 08:45:48 UTC
2,0,Triskaidekaphobia,Shadows over Innistrad,141,Near Mint,English,,,,,,,,$0.00,Enchantment,{3}{B},Rare,$0.18,https://s.deckbox.org/system/images/mtg/cards/409891.jpg,2022-07-25 04:00:40 UTC
1,0,Triton Shorestalker,Journey into Nyx,56,Near Mint,English,,,,,,,,$0.00,Creature - Merfolk Rogue,{U},Common,$0.37,https://s.deckbox.org/system/images/mtg/cards/380522.jpg,2021-05-01 13:52:25 UTC
1,0,Trollbred Guardian,Ravnica Allegiance,148,Near Mint,English,,,,,,,,$0.00,Creature - Troll Frog Warrior,{4}{G},Uncommon,$0.11,https://s.deckbox.org/system/images/mtg/cards/457292.jpg,2020-07-19 12:13:45 UTC
1,0,Trove of Temptation,Ixalan,171,Near Mint,English,foil,,,,,,,$0.00,Enchantment,{3}{R},Uncommon,$0.44,https://s.deckbox.org/system/images/mtg/cards/435325.jpg,2020-07-19 04:30:05 UTC
3,0,True Love's Kiss,Throne of Eldraine,34,Near Mint,English,,,,,,,,$0.00,Instant,{2}{W}{W},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/2005274.jpg,2021-05-02 05:14:01 UTC
1,0,Trumpet Blast,Khans of Tarkir,124,Near Mint,English,,,,,,,,$0.00,Instant,{2}{R},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/386706.jpg,2021-05-01 14:27:39 UTC
1,0,Trumpet Blast,Core Set 2019,165,Near Mint,English,,,,,,,,$0.00,Instant,{2}{R},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/447301.jpg,2021-05-01 14:27:39 UTC
1,0,Trumpeting Gnarr,Ikoria: Lair of Behemoths,213,Near Mint,English,foil,,,,,,,$0.00,Creature - Beast,{1}{G}{U},Uncommon,$0.13,https://s.deckbox.org/system/images/mtg/cards/2011734.jpg,2020-07-23 12:47:14 UTC
1,0,Trumpeting Gnarr,Ikoria: Lair of Behemoths,307,Near Mint,English,,,,,,,,$0.00,Creature - Beast,{1}{G}{U},Uncommon,$0.16,https://s.deckbox.org/system/images/mtg/cards/2011828.jpg,2021-11-25 07:59:23 UTC
1,0,Trusty Packbeast,Core Set 2019,41,Near Mint,English,,,,,,,,$0.00,Creature - Beast,{2}{W},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/447177.jpg,2020-07-19 10:08:27 UTC
1,0,Tuinvale Treefolk // Oaken Boon,Throne of Eldraine,180,Near Mint,English,,,,,,,,$0.00,Creature - Treefolk Druid // Sorcery - Adventure,{5}{G} // {3}{G},Common,$0.03,https://s.deckbox.org/system/images/mtg/cards/2005420.jpg,2021-11-07 13:16:41 UTC
1,0,Tukatongue Thallid,Conflux,96,Near Mint,English,,,,,,,,$0.00,Creature - Fungus,{G},Common,$0.15,https://s.deckbox.org/system/images/mtg/cards/184995.jpg,2021-01-15 18:51:38 UTC
2,0,Turntimber Grove,Duel Decks: Zendikar vs. Eldrazi,34,Near Mint,English,,,,,,,,$0.00,Land,,Common,$0.10,https://s.deckbox.org/system/images/mtg/cards/401676.jpg,2021-05-02 05:32:25 UTC
1,0,Turret Ogre,War of the Spark,148,Near Mint,English,,,,,,,,$0.00,Creature - Ogre Warrior,{3}{R},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/461075.jpg,2020-07-19 07:51:36 UTC
1,0,Tusked Colossodon,Khans of Tarkir,155,Near Mint,English,,,,,,,,$0.00,Creature - Beast,{4}{G}{G},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/386707.jpg,2021-05-01 14:29:41 UTC
1,0,Tuskeri Firewalker,Kaldheim,157,Near Mint,English,,,,,,,,$0.00,Creature - Human Berserker,{2}{R},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2016951.jpg,2021-05-02 05:48:04 UTC
1,0,Twin Bolt,Conspiracy: Take the Crown,173,Near Mint,English,,,,,,,,$0.00,Instant,{1}{R},Common,$0.04,https://s.deckbox.org/system/images/mtg/cards/416930.jpg,2021-05-02 03:56:50 UTC
1,0,Twitch,Worldwake,43,Near Mint,English,,,,,,,,$0.00,Instant,{2}{U},Common,$0.12,https://s.deckbox.org/system/images/mtg/cards/198396.jpg,2020-07-19 09:34:01 UTC
1,0,Two-Headed Cerberus,Theros,146,Near Mint,English,,,,,,,,$0.00,Creature - Dog,{1}{R}{R},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/373540.jpg,2021-05-01 13:43:51 UTC
1,0,Two-Headed Zombie,Core Set 2019,123,Near Mint,English,,,,,,,,$0.00,Creature - Zombie,{3}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/447259.jpg,2020-07-19 09:59:58 UTC
1,0,Typhoid Rats,Fate Reforged,89,Near Mint,English,,,,,,,,$0.00,Creature - Rat,{B},Common,$0.11,https://s.deckbox.org/system/images/mtg/cards/391947.jpg,2021-05-01 14:41:09 UTC
1,0,Tyrant of Valakut,Oath of the Gatewatch,119,Near Mint,English,,,,,,,,$0.00,Creature - Dragon,{5}{R}{R},Rare,$0.13,https://s.deckbox.org/system/images/mtg/cards/407629.jpg,2021-05-01 17:15:51 UTC
2,0,Tyrant's Machine,Magic 2015 Core Set,238,Near Mint,English,,,,,,,,$0.00,Artifact,{2},Common,$0.07,https://s.deckbox.org/system/images/mtg/cards/383421.jpg,2021-05-01 14:08:34 UTC
1,0,"Ugin, the Ineffable",War of the Spark,2,Near Mint,English,,,,,,,,$0.00,Legendary Planeswalker - Ugin,{6},Rare,$3.35,https://s.deckbox.org/system/images/mtg/cards/460929.jpg,2020-07-19 08:19:15 UTC
1,0,Ugin's Conjurant,War of the Spark,3,Near Mint,English,,,,,,,,$0.00,Creature - Spirit Monk,{X},Uncommon,$0.14,https://s.deckbox.org/system/images/mtg/cards/460930.jpg,2020-07-19 08:19:08 UTC
1,0,Ugin's Conjurant,War of the Spark,3,Near Mint,Japanese,,,,,,,,$0.00,Creature - Spirit Monk,{X},Uncommon,$0.14,https://s.deckbox.org/system/images/mtg/cards/460930.jpg,2020-07-19 07:36:25 UTC
1,0,Ultimate Price,Return to Ravnica,82,Near Mint,English,,,,,,,,$0.00,Instant,{1}{B},Uncommon,$0.11,https://s.deckbox.org/system/images/mtg/cards/253538.jpg,2021-05-01 13:22:15 UTC
1,0,Unbreakable Bond,Ikoria: Lair of Behemoths,101,Near Mint,English,,,,,,,,$0.00,Sorcery,{4}{B},Uncommon,$0.08,https://s.deckbox.org/system/images/mtg/cards/2011622.jpg,2020-07-20 01:01:03 UTC
2,0,Uncaged Fury,Core Set 2020,163,Near Mint,English,,,,,,,,$0.00,Instant,{2}{R},Uncommon,$0.07,https://s.deckbox.org/system/images/mtg/cards/466917.jpg,2020-07-19 10:34:08 UTC
1,0,Unchecked Growth,Betrayers of Kamigawa,148,Near Mint,English,,,,,,,,$0.00,Instant - Arcane,{2}{G},Uncommon,$0.19,https://s.deckbox.org/system/images/mtg/cards/74670.jpg,2021-01-14 18:04:37 UTC
2,0,Uncomfortable Chill,Core Set 2019,82,Near Mint,English,,,,,,,,$0.00,Instant,{2}{U},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/447218.jpg,2020-07-19 10:03:25 UTC
2,0,Undercity Uprising,Guilds of Ravnica,210,Near Mint,English,,,,,,,,$0.00,Sorcery,{2}{B}{G},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/452960.jpg,2021-05-02 05:04:37 UTC
1,0,Underdark Basilisk,Adventures in the Forgotten Realms,208,Near Mint,English,,,,,,,,$0.00,Creature - Basilisk,{1}{G},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/2020746.jpg,2021-09-18 15:08:56 UTC
1,0,Underdark Basilisk,Adventures in the Forgotten Realms,334,Near Mint,English,,,,,,,,$0.00,Creature - Basilisk,{1}{G},Common,$0.01,https://s.deckbox.org/system/images/mtg/cards/2020872.jpg,2021-09-18 14:56:06 UTC
1,0,Underworld Breach,Theros Beyond Death,161,Near Mint,English,,,,,,,,$0.00,Enchantment,{1}{R},Rare,$4.99,https://s.deckbox.org/system/images/mtg/cards/476412.jpg,2020-07-19 12:46:18 UTC
3,0,Underworld Dreams,Theros Beyond Death,121,Near Mint,English,,,,,,,,$0.00,Enchantment,{B}{B}{B},Uncommon,$0.27,https://s.deckbox.org/system/images/mtg/cards/476372.jpg,2021-12-17 07:59:34 UTC
2,0,Undying Rage,Eternal Masters,152,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{2}{R},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/413694.jpg,2021-05-01 17:52:00 UTC
1,0,Unexpected Windfall,Adventures in the Forgotten Realms,164,Near Mint,English,,,,,,,,$0.00,Instant,{2}{R}{R},Common,$0.66,https://s.deckbox.org/system/images/mtg/cards/2020702.jpg,2021-09-18 15:17:08 UTC
2,0,Unexplained Vision,Throne of Eldraine,70,Near Mint,English,,,,,,,,$0.00,Sorcery,{4}{U},Common,$0.06,https://s.deckbox.org/system/images/mtg/cards/2005310.jpg,2020-07-19 14:04:26 UTC
3,0,Unholy Indenture,Core Set 2020,119,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{2}{B},Common,$0.10,https://s.deckbox.org/system/images/mtg/cards/466873.jpg,2020-07-19 10:41:13 UTC
1,0,Unholy Officiant,Innistrad: Crimson Vow,286,Near Mint,English,,,,,,,,$0.00,Creature - Vampire Cleric,{W},Common,$0.01,https://s.deckbox.org/system/images/mtg/cards/2023973.jpg,2022-02-09 09:26:21 UTC
1,0,Unholy Strength,Duel Decks: Divine vs. Demonic,47,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{B},Common,$0.14,https://s.deckbox.org/system/images/mtg/cards/197001.jpg,2021-01-15 18:38:19 UTC
3,0,Unholy Strength,Eighth Edition,169,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{B},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/45296.jpg,2021-01-14 17:34:42 UTC
3,0,Unholy Strength,Ninth Edition,168,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{B},Common,$0.11,https://s.deckbox.org/system/images/mtg/cards/83310.jpg,2021-01-14 18:10:18 UTC
2,0,Unholy Strength,Magic 2010,116,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{B},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/190546.jpg,2021-01-15 18:43:24 UTC
2,0,Unholy Strength,Magic 2011,119,Near Mint,English,,,,,,,,$0.00,Enchantment - Aura,{B},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/205237.jpg,2021-01-18 19:12:01 UTC
2,0,Unknown Shores,Ixalan,259,Near Mint,English,,,,,,,,$0.00,Land,,Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/435420.jpg,2020-07-19 16:21:54 UTC
1,0,Unknown Shores,Theros Beyond Death,249,Near Mint,English,foil,,,,,,,$0.00,Land,,Common,$0.14,https://s.deckbox.org/system/images/mtg/cards/476500.jpg,2020-07-19 12:40:53 UTC
1,0,Unlikely Aid,War of the Spark,109,Near Mint,English,,,,,,,,$0.00,Instant,{1}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/461036.jpg,2020-07-19 08:01:44 UTC
1,0,Unlikely Aid,War of the Spark,109,Near Mint,Japanese,,,,,,,,$0.00,Instant,{1}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/461036.jpg,2020-07-19 07:34:57 UTC
1,0,Unlikely Aid,Ikoria: Lair of Behemoths,103,Near Mint,English,,,,,,,,$0.00,Instant,{1}{B},Common,$0.05,https://s.deckbox.org/system/images/mtg/cards/2011624.jpg,2020-07-20 01:07:34 UTC
1,0,Unmake the Graves,Magic 2015 Core Set,120,Near Mint,English,,,,,,,,$0.00,Instant,{4}{B},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/383424.jpg,2021-05-01 14:05:57 UTC
1,0,Unnatural Aggression,Battle for Zendikar,168,Near Mint,English,,,,,,,,$0.00,Instant,{2}{G},Common,$0.12,https://s.deckbox.org/system/images/mtg/cards/402085.jpg,2021-05-01 17:08:54 UTC
1,0,Unruly Mob,Innistrad,39,Near Mint,English,,,,,,,,$0.00,Creature - Human,{1}{W},Common,$0.08,https://s.deckbox.org/system/images/mtg/cards/220389.jpg,2020-07-19 09:31:29 UTC
1,0,Unstable Frontier,Conflux,145,Near Mint,English,foil,,,,,,,$0.00,Land,,Uncommon,$0.33,https://s.deckbox.org/system/images/mtg/cards/189078.jpg,2020-07-19 09:34:56 UTC
